"Plot Title: 10132405"
"#"	"Date"	"Time, GMT+01:00"	"Temp, °C (LGR S/N: 10132405, SEN S/N: 10132405)"	"Intensity, Lux (LGR S/N: 10132405, SEN S/N: 10132405)"	"Coupler Attached (LGR S/N: 10132405)"	"Host Connected (LGR S/N: 10132405)"	"Stopped (LGR S/N: 10132405)"	"End Of File (LGR S/N: 10132405)"
3828	28-12-17	06:55:00	1.112	0.0				
3829	28-12-17	07:00:00	1.112	0.0				
3830	28-12-17	07:05:00	1.112	0.0				
3831	28-12-17	07:10:00	1.112	0.0				
3832	28-12-17	07:15:00	1.112	0.0				
3833	28-12-17	07:20:00	1.112	0.0				
3834	28-12-17	07:25:00	1.112	0.0				
3835	28-12-17	07:30:00	1.112	0.0				
3836	28-12-17	07:35:00	1.221	0.0				
3837	28-12-17	07:40:00	1.112	0.0				
3838	28-12-17	07:45:00	1.112	0.0				
3839	28-12-17	07:50:00	1.112	0.0				
3840	28-12-17	07:55:00	1.112	0.0				
3841	28-12-17	08:00:00	1.221	0.0				
3842	28-12-17	08:05:00	1.221	0.0				
3843	28-12-17	08:10:00	1.221	10.8				
3844	28-12-17	08:15:00	1.221	32.3				
3845	28-12-17	08:20:00	1.221	43.1				
3846	28-12-17	08:25:00	1.330	75.3				
3847	28-12-17	08:30:00	1.330	107.6				
3848	28-12-17	08:35:00	1.330	129.2				
3849	28-12-17	08:40:00	1.330	172.2				
3850	28-12-17	08:45:00	1.330	290.6				
3851	28-12-17	08:50:00	1.439	387.5				
3852	28-12-17	08:55:00	1.439	484.4				
3853	28-12-17	09:00:00	1.439	775.0				
3854	28-12-17	09:05:00	1.439	775.0				
3855	28-12-17	09:10:00	1.439	1,141.0				
3856	28-12-17	09:15:00	1.439	1,550.0				
3857	28-12-17	09:20:00	1.548	1,980.6				
3858	28-12-17	09:25:00	1.548	2,152.8				
3859	28-12-17	09:30:00	1.548	2,325.0				
3860	28-12-17	09:35:00	1.548	2,927.8				
3861	28-12-17	09:40:00	1.548	3,272.2				
3862	28-12-17	09:45:00	1.656	3,616.7				
3863	28-12-17	09:50:00	1.764	4,133.4				
3864	28-12-17	09:55:00	1.764	4,650.0				
3865	28-12-17	10:00:00	1.872	5,511.1				
3866	28-12-17	10:05:00	1.980	7,577.8				
3867	28-12-17	10:10:00	2.195	9,300.1				
3868	28-12-17	10:15:00	2.303	11,711.2				
3869	28-12-17	10:20:00	2.410	10,677.8				
3870	28-12-17	10:25:00	2.410	6,544.5				
3871	28-12-17	10:30:00	2.303	5,166.7				
3872	28-12-17	10:35:00	2.195	4,477.8				
3873	28-12-17	10:40:00	2.088	3,961.1				
3874	28-12-17	10:45:00	2.088	3,444.5				
3875	28-12-17	10:50:00	1.980	2,755.6				
3876	28-12-17	10:55:00	1.872	2,411.1				
3877	28-12-17	11:00:00	1.872	2,927.8				
3878	28-12-17	11:05:00	1.872	2,927.8				
3879	28-12-17	11:10:00	1.872	3,272.2				
3880	28-12-17	11:15:00	1.980	3,788.9				
3881	28-12-17	11:20:00	1.980	3,788.9				
3882	28-12-17	11:25:00	2.088	4,133.4				
3883	28-12-17	11:30:00	2.088	3,788.9				
3884	28-12-17	11:35:00	1.980	2,927.8				
3885	28-12-17	11:40:00	1.980	2,152.8				
3886	28-12-17	11:45:00	1.872	2,066.7				
3887	28-12-17	11:50:00	1.872	2,238.9				
3888	28-12-17	11:55:00	1.980	2,583.4				
3889	28-12-17	12:00:00	1.980	2,583.4				
3890	28-12-17	12:05:00	1.980	2,497.2				
3891	28-12-17	12:10:00	1.980	2,238.9				
3892	28-12-17	12:15:00	1.872	1,722.2				
3893	28-12-17	12:20:00	1.872	1,550.0				
3894	28-12-17	12:25:00	1.872	1,550.0				
3895	28-12-17	12:30:00	1.872	1,980.6				
3896	28-12-17	12:35:00	1.980	2,755.6				
3897	28-12-17	12:40:00	1.980	3,100.0				
3898	28-12-17	12:45:00	2.088	3,272.2				
3899	28-12-17	12:50:00	2.195	3,616.7				
3900	28-12-17	12:55:00	2.195	3,788.9				
3901	28-12-17	13:00:00	2.195	3,616.7				
3902	28-12-17	13:05:00	2.195	3,961.1				
3903	28-12-17	13:10:00	2.195	4,133.4				
3904	28-12-17	13:15:00	2.195	3,961.1				
3905	28-12-17	13:20:00	2.195	3,444.5				
3906	28-12-17	13:25:00	2.195	3,272.2				
3907	28-12-17	13:30:00	2.195	3,100.0				
3908	28-12-17	13:35:00	2.088	2,927.8				
3909	28-12-17	13:40:00	2.088	2,755.6				
3910	28-12-17	13:45:00	2.088	2,755.6				
3911	28-12-17	13:50:00	2.088	2,583.4				
3912	28-12-17	13:55:00	2.088	2,755.6				
3913	28-12-17	14:00:00	2.088	2,755.6				
3914	28-12-17	14:05:00	2.088	2,755.6				
3915	28-12-17	14:10:00	2.088	2,927.8				
3916	28-12-17	14:15:00	1.980	2,927.8				
3917	28-12-17	14:20:00	1.980	2,411.1				
3918	28-12-17	14:25:00	1.980	2,238.9				
3919	28-12-17	14:30:00	1.980	2,325.0				
3920	28-12-17	14:35:00	1.980	2,583.4				
3921	28-12-17	14:40:00	2.088	2,927.8				
3922	28-12-17	14:45:00	2.088	3,272.2				
3923	28-12-17	14:50:00	2.195	3,961.1				
3924	28-12-17	14:55:00	2.195	3,444.5				
3925	28-12-17	15:00:00	2.195	3,272.2				
3926	28-12-17	15:05:00	2.088	2,927.8				
3927	28-12-17	15:10:00	2.088	2,755.6				
3928	28-12-17	15:15:00	2.088	2,669.5				
3929	28-12-17	15:20:00	2.088	2,152.8				
3930	28-12-17	15:25:00	2.088	1,808.3				
3931	28-12-17	15:30:00	2.088	1,980.6				
3932	28-12-17	15:35:00	2.088	2,152.8				
3933	28-12-17	15:40:00	2.088	2,066.7				
3934	28-12-17	15:45:00	1.980	1,808.3				
3935	28-12-17	15:50:00	1.980	1,334.7				
3936	28-12-17	15:55:00	1.980	1,108.7				
3937	28-12-17	16:00:00	1.980	947.2				
3938	28-12-17	16:05:00	1.872	904.2				
3939	28-12-17	16:10:00	1.872	828.8				
3940	28-12-17	16:15:00	1.872	645.8				
3941	28-12-17	16:20:00	1.764	495.1				
3942	28-12-17	16:25:00	1.764	376.7				
3943	28-12-17	16:30:00	1.764	290.6				
3944	28-12-17	16:35:00	1.656	183.0				
3945	28-12-17	16:40:00	1.656	107.6				
3946	28-12-17	16:45:00	1.656	53.8				
3947	28-12-17	16:50:00	1.656	32.3				
3948	28-12-17	16:55:00	1.656	10.8				
3949	28-12-17	17:00:00	1.656	0.0				
3950	28-12-17	17:05:00	1.656	0.0				
3951	28-12-17	17:10:00	1.656	0.0				
3952	28-12-17	17:15:00	1.656	0.0				
3953	28-12-17	17:20:00	1.656	0.0				
3954	28-12-17	17:25:00	1.656	0.0				
3955	28-12-17	17:30:00	1.656	0.0				
3956	28-12-17	17:35:00	1.548	0.0				
3957	28-12-17	17:40:00	1.548	0.0				
3958	28-12-17	17:45:00	1.548	0.0				
3959	28-12-17	17:50:00	1.548	0.0				
3960	28-12-17	17:55:00	1.548	0.0				
3961	28-12-17	18:00:00	1.548	0.0				
3962	28-12-17	18:05:00	1.439	0.0				
3963	28-12-17	18:10:00	1.439	0.0				
3964	28-12-17	18:15:00	1.330	0.0				
3965	28-12-17	18:20:00	1.330	0.0				
3966	28-12-17	18:25:00	1.330	0.0				
3967	28-12-17	18:30:00	1.330	0.0				
3968	28-12-17	18:35:00	1.330	0.0				
3969	28-12-17	18:40:00	1.330	0.0				
3970	28-12-17	18:45:00	1.330	0.0				
3971	28-12-17	18:50:00	1.330	0.0				
3972	28-12-17	18:55:00	1.330	0.0				
3973	28-12-17	19:00:00	1.330	0.0				
3974	28-12-17	19:05:00	1.221	0.0				
3975	28-12-17	19:10:00	1.221	0.0				
3976	28-12-17	19:15:00	1.112	0.0				
3977	28-12-17	19:20:00	1.112	0.0				
3978	28-12-17	19:25:00	1.003	0.0				
3979	28-12-17	19:30:00	0.893	0.0				
3980	28-12-17	19:35:00	0.893	0.0				
3981	28-12-17	19:40:00	0.893	0.0				
3982	28-12-17	19:45:00	0.893	0.0				
3983	28-12-17	19:50:00	1.003	0.0				
3984	28-12-17	19:55:00	1.003	0.0				
3985	28-12-17	20:00:00	1.003	0.0				
3986	28-12-17	20:05:00	0.893	0.0				
3987	28-12-17	20:10:00	0.893	0.0				
3988	28-12-17	20:15:00	0.893	0.0				
3989	28-12-17	20:20:00	0.893	0.0				
3990	28-12-17	20:25:00	1.003	0.0				
3991	28-12-17	20:30:00	1.112	0.0				
3992	28-12-17	20:35:00	1.112	0.0				
3993	28-12-17	20:40:00	1.221	0.0				
3994	28-12-17	20:45:00	1.112	0.0				
3995	28-12-17	20:50:00	1.221	0.0				
3996	28-12-17	20:55:00	1.221	0.0				
3997	28-12-17	21:00:00	1.112	0.0				
3998	28-12-17	21:05:00	1.112	0.0				
3999	28-12-17	21:10:00	1.112	0.0				
4000	28-12-17	21:15:00	1.221	0.0				
4001	28-12-17	21:20:00	1.330	0.0				
4002	28-12-17	21:25:00	1.330	0.0				
4003	28-12-17	21:30:00	1.330	0.0				
4004	28-12-17	21:35:00	1.330	0.0				
4005	28-12-17	21:40:00	1.330	0.0				
4006	28-12-17	21:45:00	1.330	0.0				
4007	28-12-17	21:50:00	1.330	0.0				
4008	28-12-17	21:55:00	1.439	0.0				
4009	28-12-17	22:00:00	1.439	0.0				
4010	28-12-17	22:05:00	1.330	0.0				
4011	28-12-17	22:10:00	1.439	0.0				
4012	28-12-17	22:15:00	1.330	0.0				
4013	28-12-17	22:20:00	1.439	0.0				
4014	28-12-17	22:25:00	1.439	0.0				
4015	28-12-17	22:30:00	1.439	0.0				
4016	28-12-17	22:35:00	1.330	0.0				
4017	28-12-17	22:40:00	1.330	0.0				
4018	28-12-17	22:45:00	1.330	0.0				
4019	28-12-17	22:50:00	1.330	0.0				
4020	28-12-17	22:55:00	1.330	0.0				
4021	28-12-17	23:00:00	1.330	0.0				
4022	28-12-17	23:05:00	1.330	0.0				
4023	28-12-17	23:10:00	1.330	0.0				
4024	28-12-17	23:15:00	1.330	0.0				
4025	28-12-17	23:20:00	1.330	0.0				
4026	28-12-17	23:25:00	1.330	0.0				
4027	28-12-17	23:30:00	1.330	0.0				
4028	28-12-17	23:35:00	1.330	0.0				
4029	28-12-17	23:40:00	1.439	0.0				
4030	28-12-17	23:45:00	1.439	0.0				
4031	28-12-17	23:50:00	1.439	0.0				
4032	28-12-17	23:55:00	1.439	0.0				
4033	29-12-17	00:00:00	1.439	0.0				
4034	29-12-17	00:05:00	1.439	0.0				
4035	29-12-17	00:10:00	1.439	0.0				
4036	29-12-17	00:15:00	1.439	0.0				
4037	29-12-17	00:20:00	1.439	0.0				
4038	29-12-17	00:25:00	1.439	0.0				
4039	29-12-17	00:30:00	1.330	0.0				
4040	29-12-17	00:35:00	1.330	0.0				
4041	29-12-17	00:40:00	1.221	0.0				
4042	29-12-17	00:45:00	1.112	0.0				
4043	29-12-17	00:50:00	1.112	0.0				
4044	29-12-17	00:55:00	1.003	0.0				
4045	29-12-17	01:00:00	1.003	0.0				
4046	29-12-17	01:05:00	1.003	0.0				
4047	29-12-17	01:10:00	1.112	0.0				
4048	29-12-17	01:15:00	1.112	0.0				
4049	29-12-17	01:20:00	1.112	0.0				
4050	29-12-17	01:25:00	1.112	0.0				
4051	29-12-17	01:30:00	1.112	0.0				
4052	29-12-17	01:35:00	1.221	0.0				
4053	29-12-17	01:40:00	1.221	0.0				
4054	29-12-17	01:45:00	1.221	0.0				
4055	29-12-17	01:50:00	1.221	0.0				
4056	29-12-17	01:55:00	1.330	0.0				
4057	29-12-17	02:00:00	1.330	0.0				
4058	29-12-17	02:05:00	1.330	0.0				
4059	29-12-17	02:10:00	1.330	0.0				
4060	29-12-17	02:15:00	1.330	0.0				
4061	29-12-17	02:20:00	1.330	0.0				
4062	29-12-17	02:25:00	1.330	0.0				
4063	29-12-17	02:30:00	1.330	0.0				
4064	29-12-17	02:35:00	1.330	0.0				
4065	29-12-17	02:40:00	1.221	0.0				
4066	29-12-17	02:45:00	1.221	0.0				
4067	29-12-17	02:50:00	1.221	0.0				
4068	29-12-17	02:55:00	1.112	0.0				
4069	29-12-17	03:00:00	1.003	0.0				
4070	29-12-17	03:05:00	0.893	0.0				
4071	29-12-17	03:10:00	0.893	0.0				
4072	29-12-17	03:15:00	1.003	0.0				
4073	29-12-17	03:20:00	1.112	0.0				
4074	29-12-17	03:25:00	1.221	0.0				
4075	29-12-17	03:30:00	1.221	0.0				
4076	29-12-17	03:35:00	1.330	0.0				
4077	29-12-17	03:40:00	1.330	0.0				
4078	29-12-17	03:45:00	1.439	0.0				
4079	29-12-17	03:50:00	1.548	0.0				
4080	29-12-17	03:55:00	1.548	0.0				
4081	29-12-17	04:00:00	1.548	0.0				
4082	29-12-17	04:05:00	1.439	0.0				
4083	29-12-17	04:10:00	1.439	0.0				
4084	29-12-17	04:15:00	1.439	0.0				
4085	29-12-17	04:20:00	1.548	0.0				
4086	29-12-17	04:25:00	1.548	0.0				
4087	29-12-17	04:30:00	1.548	0.0				
4088	29-12-17	04:35:00	1.548	0.0				
4089	29-12-17	04:40:00	1.656	0.0				
4090	29-12-17	04:45:00	1.656	0.0				
4091	29-12-17	04:50:00	1.656	0.0				
4092	29-12-17	04:55:00	1.548	0.0				
4093	29-12-17	05:00:00	1.439	0.0				
4094	29-12-17	05:05:00	1.330	0.0				
4095	29-12-17	05:10:00	1.330	0.0				
4096	29-12-17	05:15:00	1.112	0.0				
4097	29-12-17	05:20:00	1.003	0.0				
4098	29-12-17	05:25:00	1.003	0.0				
4099	29-12-17	05:30:00	1.112	0.0				
4100	29-12-17	05:35:00	1.330	0.0				
4101	29-12-17	05:40:00	1.439	0.0				
4102	29-12-17	05:45:00	1.439	0.0				
4103	29-12-17	05:50:00	1.439	0.0				
4104	29-12-17	05:55:00	1.439	0.0				
4105	29-12-17	06:00:00	1.439	0.0				
4106	29-12-17	06:05:00	1.656	0.0				
4107	29-12-17	06:10:00	1.656	0.0				
4108	29-12-17	06:15:00	1.330	0.0				
4109	29-12-17	06:20:00	1.330	0.0				
4110	29-12-17	06:25:00	1.548	0.0				
4111	29-12-17	06:30:00	1.439	0.0				
4112	29-12-17	06:35:00	1.439	0.0				
4113	29-12-17	06:40:00	1.439	0.0				
4114	29-12-17	06:45:00	1.548	0.0				
4115	29-12-17	06:50:00	1.548	0.0				
4116	29-12-17	06:55:00	1.656	0.0				
4117	29-12-17	07:00:00	1.872	0.0				
4118	29-12-17	07:05:00	1.872	0.0				
4119	29-12-17	07:10:00	1.764	0.0				
4120	29-12-17	07:15:00	1.656	0.0				
4121	29-12-17	07:20:00	1.656	0.0				
4122	29-12-17	07:25:00	1.656	0.0				
4123	29-12-17	07:30:00	1.548	0.0				
4124	29-12-17	07:35:00	1.330	0.0				
4125	29-12-17	07:40:00	1.330	0.0				
4126	29-12-17	07:45:00	1.330	0.0				
4127	29-12-17	07:50:00	1.439	0.0				
4128	29-12-17	07:55:00	1.548	0.0				
4129	29-12-17	08:00:00	1.548	43.1				
4130	29-12-17	08:05:00	1.548	107.6				
4131	29-12-17	08:10:00	1.548	150.7				
4132	29-12-17	08:15:00	1.656	247.6				
4133	29-12-17	08:20:00	1.656	721.2				
4134	29-12-17	08:25:00	1.764	1,550.0				
4135	29-12-17	08:30:00	1.764	2,152.8				
4136	29-12-17	08:35:00	1.872	3,272.2				
4137	29-12-17	08:40:00	1.980	4,133.4				
4138	29-12-17	08:45:00	2.088	4,305.6				
4139	29-12-17	08:50:00	2.088	5,338.9				
4140	29-12-17	08:55:00	2.195	5,511.1				
4141	29-12-17	09:00:00	2.303	6,544.5				
4142	29-12-17	09:05:00	2.303	7,577.8				
4143	29-12-17	09:10:00	2.303	8,266.7				
4144	29-12-17	09:15:00	2.410	9,300.1				
4145	29-12-17	09:20:00	2.624	10,333.4				
4146	29-12-17	09:25:00	2.730	10,333.4				
4147	29-12-17	09:30:00	2.837	9,300.1				
4148	29-12-17	09:35:00	2.837	6,544.5				
4149	29-12-17	09:40:00	3.049	7,233.4				
4150	29-12-17	09:45:00	4.727	132,267.5				
4151	29-12-17	09:50:00	8.481	159,823.3				
4152	29-12-17	09:55:00	9.866	165,334.4				
4153	29-12-17	10:00:00	9.768	165,334.4				
4154	29-12-17	10:05:00	10.553	170,845.6				
4155	29-12-17	10:10:00	10.944	176,356.7				
4156	29-12-17	10:15:00	11.139	176,356.7				
4157	29-12-17	10:20:00	11.625	176,356.7				
4158	29-12-17	10:25:00	12.497	187,379.0				
4159	29-12-17	10:30:00	12.690	187,379.0				
4160	29-12-17	10:35:00	13.365	187,379.0				
4161	29-12-17	10:40:00	13.654	198,401.3				
4162	29-12-17	10:45:00	13.750	198,401.3				
4163	29-12-17	10:50:00	13.173	198,401.3				
4164	29-12-17	10:55:00	12.594	198,401.3				
4165	29-12-17	11:00:00	12.401	198,401.3				
4166	29-12-17	11:05:00	12.304	198,401.3				
4167	29-12-17	11:10:00	12.497	198,401.3				
4168	29-12-17	11:15:00	12.013	198,401.3				
4169	29-12-17	11:20:00	11.625	198,401.3				
4170	29-12-17	11:25:00	11.819	187,379.0				
4171	29-12-17	11:30:00	10.944	176,356.7				
4172	29-12-17	11:35:00	10.161	154,312.1				
4173	29-12-17	11:40:00	9.373	44,089.2				
4174	29-12-17	11:45:00	8.581	24,800.2				
4175	29-12-17	11:50:00	7.882	16,533.4				
4176	29-12-17	11:55:00	7.381	19,977.9				
4177	29-12-17	12:00:00	7.582	20,666.8				
4178	29-12-17	12:05:00	7.481	19,289.0				
4179	29-12-17	12:10:00	7.079	20,666.8				
4180	29-12-17	12:15:00	6.877	21,355.7				
4181	29-12-17	12:20:00	6.978	21,355.7				
4182	29-12-17	12:25:00	7.079	21,355.7				
4183	29-12-17	12:30:00	6.674	20,666.8				
4184	29-12-17	12:35:00	6.775	21,355.7				
4185	29-12-17	12:40:00	6.674	20,666.8				
4186	29-12-17	12:45:00	6.471	18,600.1				
4187	29-12-17	12:50:00	6.166	16,533.4				
4188	29-12-17	12:55:00	5.962	14,466.8				
4189	29-12-17	13:00:00	5.450	12,400.1				
4190	29-12-17	13:05:00	5.141	10,677.8				
4191	29-12-17	13:10:00	5.037	10,333.4				
4192	29-12-17	13:15:00	5.037	9,644.5				
4193	29-12-17	13:20:00	4.934	8,611.2				
4194	29-12-17	13:25:00	4.831	8,266.7				
4195	29-12-17	13:30:00	4.727	7,233.4				
4196	29-12-17	13:35:00	4.623	6,200.0				
4197	29-12-17	13:40:00	4.623	5,166.7				
4198	29-12-17	13:45:00	4.623	5,338.9				
4199	29-12-17	13:50:00	4.519	5,166.7				
4200	29-12-17	13:55:00	4.519	4,994.5				
4201	29-12-17	14:00:00	4.519	4,822.3				
4202	29-12-17	14:05:00	4.415	4,477.8				
4203	29-12-17	14:10:00	4.415	3,961.1				
4204	29-12-17	14:15:00	4.311	3,616.7				
4205	29-12-17	14:20:00	4.415	3,100.0				
4206	29-12-17	14:25:00	4.415	2,497.2				
4207	29-12-17	14:30:00	4.311	1,894.5				
4208	29-12-17	14:35:00	4.311	1,636.1				
4209	29-12-17	14:40:00	4.207	1,722.2				
4210	29-12-17	14:45:00	4.207	1,636.1				
4211	29-12-17	14:50:00	4.207	1,550.0				
4212	29-12-17	14:55:00	4.207	1,808.3				
4213	29-12-17	15:00:00	4.207	2,066.7				
4214	29-12-17	15:05:00	4.207	1,980.6				
4215	29-12-17	15:10:00	4.415	1,980.6				
4216	29-12-17	15:15:00	4.311	1,636.1				
4217	29-12-17	15:20:00	4.623	1,377.8				
4218	29-12-17	15:25:00	4.831	1,324.0				
4219	29-12-17	15:30:00	4.831	1,463.9				
4220	29-12-17	15:35:00	4.934	1,894.5				
4221	29-12-17	15:40:00	5.141	6,544.5				
4222	29-12-17	15:45:00	5.141	3,616.7				
4223	29-12-17	15:50:00	5.037	2,152.8				
4224	29-12-17	15:55:00	5.141	1,980.6				
4225	29-12-17	16:00:00	5.141	1,377.8				
4226	29-12-17	16:05:00	5.141	1,184.0				
4227	29-12-17	16:10:00	5.141	721.2				
4228	29-12-17	16:15:00	5.244	409.0				
4229	29-12-17	16:20:00	5.037	312.2				
4230	29-12-17	16:25:00	5.037	204.5				
4231	29-12-17	16:30:00	5.141	118.4				
4232	29-12-17	16:35:00	4.934	107.6				
4233	29-12-17	16:40:00	4.727	139.9				
4234	29-12-17	16:45:00	4.519	129.2				
4235	29-12-17	16:50:00	4.311	107.6				
4236	29-12-17	16:55:00	4.311	64.6				
4237	29-12-17	17:00:00	4.415	21.5				
4238	29-12-17	17:05:00	4.623	0.0				
4239	29-12-17	17:10:00	4.831	0.0				
4240	29-12-17	17:15:00	4.831	0.0				
4241	29-12-17	17:20:00	4.831	0.0				
4242	29-12-17	17:25:00	4.934	0.0				
4243	29-12-17	17:30:00	4.934	0.0				
4244	29-12-17	17:35:00	5.037	0.0				
4245	29-12-17	17:40:00	5.141	0.0				
4246	29-12-17	17:45:00	5.037	0.0				
4247	29-12-17	17:50:00	5.037	0.0				
4248	29-12-17	17:55:00	4.934	0.0				
4249	29-12-17	18:00:00	4.831	0.0				
4250	29-12-17	18:05:00	4.831	0.0				
4251	29-12-17	18:10:00	4.831	0.0				
4252	29-12-17	18:15:00	4.934	0.0				
4253	29-12-17	18:20:00	4.934	0.0				
4254	29-12-17	18:25:00	4.934	0.0				
4255	29-12-17	18:30:00	5.141	0.0				
4256	29-12-17	18:35:00	5.244	0.0				
4257	29-12-17	18:40:00	5.244	0.0				
4258	29-12-17	18:45:00	5.244	0.0				
4259	29-12-17	18:50:00	5.141	0.0				
4260	29-12-17	18:55:00	5.141	0.0				
4261	29-12-17	19:00:00	4.727	0.0				
4262	29-12-17	19:05:00	4.415	0.0				
4263	29-12-17	19:10:00	4.102	0.0				
4264	29-12-17	19:15:00	3.578	0.0				
4265	29-12-17	19:20:00	3.683	0.0				
4266	29-12-17	19:25:00	3.683	0.0				
4267	29-12-17	19:30:00	3.683	0.0				
4268	29-12-17	19:35:00	3.683	0.0				
4269	29-12-17	19:40:00	3.472	0.0				
4270	29-12-17	19:45:00	3.683	0.0				
4271	29-12-17	19:50:00	3.893	0.0				
4272	29-12-17	19:55:00	4.102	0.0				
4273	29-12-17	20:00:00	4.207	0.0				
4274	29-12-17	20:05:00	4.311	0.0				
4275	29-12-17	20:10:00	4.519	0.0				
4276	29-12-17	20:15:00	4.519	0.0				
4277	29-12-17	20:20:00	4.727	0.0				
4278	29-12-17	20:25:00	4.727	0.0				
4279	29-12-17	20:30:00	4.831	0.0				
4280	29-12-17	20:35:00	4.831	0.0				
4281	29-12-17	20:40:00	4.727	0.0				
4282	29-12-17	20:45:00	4.831	0.0				
4283	29-12-17	20:50:00	4.831	0.0				
4284	29-12-17	20:55:00	4.934	0.0				
4285	29-12-17	21:00:00	5.037	0.0				
4286	29-12-17	21:05:00	5.037	0.0				
4287	29-12-17	21:10:00	5.037	0.0				
4288	29-12-17	21:15:00	5.037	0.0				
4289	29-12-17	21:20:00	4.934	0.0				
4290	29-12-17	21:25:00	4.831	0.0				
4291	29-12-17	21:30:00	4.934	0.0				
4292	29-12-17	21:35:00	4.727	0.0				
4293	29-12-17	21:40:00	4.519	0.0				
4294	29-12-17	21:45:00	4.311	0.0				
4295	29-12-17	21:50:00	4.207	0.0				
4296	29-12-17	21:55:00	4.207	0.0				
4297	29-12-17	22:00:00	4.311	0.0				
4298	29-12-17	22:05:00	4.415	0.0				
4299	29-12-17	22:10:00	4.415	0.0				
4300	29-12-17	22:15:00	4.623	0.0				
4301	29-12-17	22:20:00	4.623	0.0				
4302	29-12-17	22:25:00	4.831	0.0				
4303	29-12-17	22:30:00	4.831	0.0				
4304	29-12-17	22:35:00	4.831	0.0				
4305	29-12-17	22:40:00	4.831	0.0				
4306	29-12-17	22:45:00	4.831	0.0				
4307	29-12-17	22:50:00	4.934	0.0				
4308	29-12-17	22:55:00	5.037	0.0				
4309	29-12-17	23:00:00	4.934	0.0				
4310	29-12-17	23:05:00	4.934	0.0				
4311	29-12-17	23:10:00	5.141	0.0				
4312	29-12-17	23:15:00	5.141	0.0				
4313	29-12-17	23:20:00	5.141	0.0				
4314	29-12-17	23:25:00	5.141	0.0				
4315	29-12-17	23:30:00	5.037	0.0				
4316	29-12-17	23:35:00	5.037	0.0				
4317	29-12-17	23:40:00	4.934	0.0				
4318	29-12-17	23:45:00	4.934	0.0				
4319	29-12-17	23:50:00	5.037	0.0				
4320	29-12-17	23:55:00	5.037	0.0				
4321	30-12-17	00:00:00	5.141	0.0				
4322	30-12-17	00:05:00	5.244	0.0				
4323	30-12-17	00:10:00	5.244	0.0				
4324	30-12-17	00:15:00	5.347	0.0				
4325	30-12-17	00:20:00	5.347	0.0				
4326	30-12-17	00:25:00	5.552	0.0				
4327	30-12-17	00:30:00	5.552	0.0				
4328	30-12-17	00:35:00	5.655	0.0				
4329	30-12-17	00:40:00	5.655	0.0				
4330	30-12-17	00:45:00	5.757	0.0				
4331	30-12-17	00:50:00	5.860	0.0				
4332	30-12-17	00:55:00	5.860	0.0				
4333	30-12-17	01:00:00	5.860	0.0				
4334	30-12-17	01:05:00	5.757	0.0				
4335	30-12-17	01:10:00	5.757	0.0				
4336	30-12-17	01:15:00	5.757	0.0				
4337	30-12-17	01:20:00	5.757	0.0				
4338	30-12-17	01:25:00	5.757	0.0				
4339	30-12-17	01:30:00	5.860	0.0				
4340	30-12-17	01:35:00	5.860	0.0				
4341	30-12-17	01:40:00	5.860	0.0				
4342	30-12-17	01:45:00	5.860	0.0				
4343	30-12-17	01:50:00	5.962	0.0				
4344	30-12-17	01:55:00	5.962	0.0				
4345	30-12-17	02:00:00	5.962	0.0				
4346	30-12-17	02:05:00	5.962	0.0				
4347	30-12-17	02:10:00	5.962	0.0				
4348	30-12-17	02:15:00	5.860	0.0				
4349	30-12-17	02:20:00	5.860	0.0				
4350	30-12-17	02:25:00	5.757	0.0				
4351	30-12-17	02:30:00	5.860	0.0				
4352	30-12-17	02:35:00	5.962	0.0				
4353	30-12-17	02:40:00	5.962	0.0				
4354	30-12-17	02:45:00	6.064	0.0				
4355	30-12-17	02:50:00	5.962	0.0				
4356	30-12-17	02:55:00	6.064	0.0				
4357	30-12-17	03:00:00	5.962	0.0				
4358	30-12-17	03:05:00	6.064	0.0				
4359	30-12-17	03:10:00	6.166	0.0				
4360	30-12-17	03:15:00	6.166	0.0				
4361	30-12-17	03:20:00	6.166	0.0				
4362	30-12-17	03:25:00	6.064	0.0				
4363	30-12-17	03:30:00	6.064	0.0				
4364	30-12-17	03:35:00	6.064	0.0				
4365	30-12-17	03:40:00	6.268	0.0				
4366	30-12-17	03:45:00	6.370	0.0				
4367	30-12-17	03:50:00	6.370	0.0				
4368	30-12-17	03:55:00	6.370	0.0				
4369	30-12-17	04:00:00	6.370	0.0				
4370	30-12-17	04:05:00	6.370	0.0				
4371	30-12-17	04:10:00	6.573	0.0				
4372	30-12-17	04:15:00	6.674	0.0				
4373	30-12-17	04:20:00	6.775	0.0				
4374	30-12-17	04:25:00	6.877	0.0				
4375	30-12-17	04:30:00	6.775	0.0				
4376	30-12-17	04:35:00	6.573	0.0				
4377	30-12-17	04:40:00	6.166	0.0				
4378	30-12-17	04:45:00	5.860	0.0				
4379	30-12-17	04:50:00	5.552	0.0				
4380	30-12-17	04:55:00	5.450	0.0				
4381	30-12-17	05:00:00	5.244	0.0				
4382	30-12-17	05:05:00	5.141	0.0				
4383	30-12-17	05:10:00	4.934	0.0				
4384	30-12-17	05:15:00	4.831	0.0				
4385	30-12-17	05:20:00	4.727	0.0				
4386	30-12-17	05:25:00	4.623	0.0				
4387	30-12-17	05:30:00	4.519	0.0				
